time_key,hour_of_day,time_bucket,is_daytime,hour_label
1334,13,Afternoon,1,01:34 PM
1335,13,Afternoon,1,01:35 PM
1336,13,Afternoon,1,01:36 PM
1337,13,Afternoon,1,01:37 PM
1338,13,Afternoon,1,01:38 PM
1339,13,Afternoon,1,01:39 PM
1340,13,Afternoon,1,01:40 PM
1341,13,Afternoon,1,01:41 PM
1342,13,Afternoon,1,01:42 PM
1343,13,Afternoon,1,01:43 PM
1344,13,Afternoon,1,01:44 PM
1345,13,Afternoon,1,01:45 PM
1346,13,Afternoon,1,01:46 PM
1347,13,Afternoon,1,01:47 PM
1348,13,Afternoon,1,01:48 PM
1349,13,Afternoon,1,01:49 PM
1350,13,Afternoon,1,01:50 PM
1351,13,Afternoon,1,01:51 PM
1352,13,Afternoon,1,01:52 PM
1353,13,Afternoon,1,01:53 PM
1354,13,Afternoon,1,01:54 PM
1355,13,Afternoon,1,01:55 PM
1356,13,Afternoon,1,01:56 PM
1357,13,Afternoon,1,01:57 PM
1358,13,Afternoon,1,01:58 PM
1359,13,Afternoon,1,01:59 PM
1400,14,Afternoon,1,02:00 PM
1401,14,Afternoon,1,02:01 PM
1402,14,Afternoon,1,02:02 PM
1403,14,Afternoon,1,02:03 PM
1404,14,Afternoon,1,02:04 PM
1405,14,Afternoon,1,02:05 PM
1406,14,Afternoon,1,02:06 PM
1407,14,Afternoon,1,02:07 PM
1408,14,Afternoon,1,02:08 PM
1409,14,Afternoon,1,02:09 PM
1410,14,Afternoon,1,02:10 PM
1411,14,Afternoon,1,02:11 PM
1412,14,Afternoon,1,02:12 PM
1413,14,Afternoon,1,02:13 PM
1414,14,Afternoon,1,02:14 PM
1415,14,Afternoon,1,02:15 PM
1416,14,Afternoon,1,02:16 PM
1417,14,Afternoon,1,02:17 PM
1418,14,Afternoon,1,02:18 PM
1419,14,Afternoon,1,02:19 PM
1420,14,Afternoon,1,02:20 PM
1421,14,Afternoon,1,02:21 PM
1422,14,Afternoon,1,02:22 PM
1423,14,Afternoon,1,02:23 PM
1424,14,Afternoon,1,02:24 PM
1425,14,Afternoon,1,02:25 PM
1426,14,Afternoon,1,02:26 PM
1427,14,Afternoon,1,02:27 PM
1428,14,Afternoon,1,02:28 PM
1429,14,Afternoon,1,02:29 PM
1430,14,Afternoon,1,02:30 PM
1431,14,Afternoon,1,02:31 PM
1432,14,Afternoon,1,02:32 PM
1433,14,Afternoon,1,02:33 PM
1434,14,Afternoon,1,02:34 PM
1435,14,Afternoon,1,02:35 PM
1436,14,Afternoon,1,02:36 PM
1437,14,Afternoon,1,02:37 PM
1438,14,Afternoon,1,02:38 PM
1439,14,Afternoon,1,02:39 PM
1440,14,Afternoon,1,02:40 PM
1441,14,Afternoon,1,02:41 PM
1442,14,Afternoon,1,02:42 PM
1443,14,Afternoon,1,02:43 PM
1444,14,Afternoon,1,02:44 PM
1445,14,Afternoon,1,02:45 PM
1446,14,Afternoon,1,02:46 PM
1447,14,Afternoon,1,02:47 PM
1448,14,Afternoon,1,02:48 PM
1449,14,Afternoon,1,02:49 PM
1450,14,Afternoon,1,02:50 PM
1451,14,Afternoon,1,02:51 PM
1452,14,Afternoon,1,02:52 PM
1453,14,Afternoon,1,02:53 PM
1454,14,Afternoon,1,02:54 PM
1455,14,Afternoon,1,02:55 PM
1456,14,Afternoon,1,02:56 PM
1457,14,Afternoon,1,02:57 PM
1458,14,Afternoon,1,02:58 PM
1459,14,Afternoon,1,02:59 PM
1500,15,Afternoon,1,03:00 PM
1501,15,Afternoon,1,03:01 PM
1502,15,Afternoon,1,03:02 PM
1503,15,Afternoon,1,03:03 PM
1504,15,Afternoon,1,03:04 PM
1505,15,Afternoon,1,03:05 PM
1506,15,Afternoon,1,03:06 PM
1507,15,Afternoon,1,03:07 PM
1508,15,Afternoon,1,03:08 PM
1509,15,Afternoon,1,03:09 PM
1510,15,Afternoon,1,03:10 PM
1511,15,Afternoon,1,03:11 PM
1512,15,Afternoon,1,03:12 PM
1513,15,Afternoon,1,03:13 PM
1514,15,Afternoon,1,03:14 PM
1515,15,Afternoon,1,03:15 PM
1516,15,Afternoon,1,03:16 PM
1517,15,Afternoon,1,03:17 PM
1518,15,Afternoon,1,03:18 PM
1519,15,Afternoon,1,03:19 PM
1520,15,Afternoon,1,03:20 PM
1521,15,Afternoon,1,03:21 PM
1522,15,Afternoon,1,03:22 PM
1523,15,Afternoon,1,03:23 PM
1524,15,Afternoon,1,03:24 PM
1525,15,Afternoon,1,03:25 PM
1526,15,Afternoon,1,03:26 PM
1527,15,Afternoon,1,03:27 PM
1528,15,Afternoon,1,03:28 PM
1529,15,Afternoon,1,03:29 PM
1530,15,Afternoon,1,03:30 PM
1531,15,Afternoon,1,03:31 PM
1532,15,Afternoon,1,03:32 PM
1533,15,Afternoon,1,03:33 PM
1534,15,Afternoon,1,03:34 PM
1535,15,Afternoon,1,03:35 PM
1536,15,Afternoon,1,03:36 PM
1537,15,Afternoon,1,03:37 PM
1538,15,Afternoon,1,03:38 PM
1539,15,Afternoon,1,03:39 PM
1540,15,Afternoon,1,03:40 PM
1541,15,Afternoon,1,03:41 PM
1542,15,Afternoon,1,03:42 PM
1543,15,Afternoon,1,03:43 PM
1544,15,Afternoon,1,03:44 PM
1545,15,Afternoon,1,03:45 PM
1546,15,Afternoon,1,03:46 PM
1547,15,Afternoon,1,03:47 PM
1548,15,Afternoon,1,03:48 PM
1549,15,Afternoon,1,03:49 PM
1550,15,Afternoon,1,03:50 PM
1551,15,Afternoon,1,03:51 PM
1552,15,Afternoon,1,03:52 PM
1553,15,Afternoon,1,03:53 PM
1554,15,Afternoon,1,03:54 PM
1555,15,Afternoon,1,03:55 PM
1556,15,Afternoon,1,03:56 PM
1557,15,Afternoon,1,03:57 PM
1558,15,Afternoon,1,03:58 PM
1559,15,Afternoon,1,03:59 PM
1600,16,Afternoon,1,04:00 PM
1601,16,Afternoon,1,04:01 PM
1602,16,Afternoon,1,04:02 PM
1603,16,Afternoon,1,04:03 PM
1604,16,Afternoon,1,04:04 PM
1605,16,Afternoon,1,04:05 PM
1606,16,Afternoon,1,04:06 PM
1607,16,Afternoon,1,04:07 PM
1608,16,Afternoon,1,04:08 PM
1609,16,Afternoon,1,04:09 PM
1610,16,Afternoon,1,04:10 PM
1611,16,Afternoon,1,04:11 PM
1612,16,Afternoon,1,04:12 PM
1613,16,Afternoon,1,04:13 PM
1614,16,Afternoon,1,04:14 PM
1615,16,Afternoon,1,04:15 PM
1616,16,Afternoon,1,04:16 PM
1617,16,Afternoon,1,04:17 PM
1618,16,Afternoon,1,04:18 PM
1619,16,Afternoon,1,04:19 PM
1620,16,Afternoon,1,04:20 PM
1621,16,Afternoon,1,04:21 PM
1622,16,Afternoon,1,04:22 PM
1623,16,Afternoon,1,04:23 PM
1624,16,Afternoon,1,04:24 PM
1625,16,Afternoon,1,04:25 PM
1626,16,Afternoon,1,04:26 PM
1627,16,Afternoon,1,04:27 PM
1628,16,Afternoon,1,04:28 PM
1629,16,Afternoon,1,04:29 PM
1630,16,Afternoon,1,04:30 PM
1631,16,Afternoon,1,04:31 PM
1632,16,Afternoon,1,04:32 PM
1633,16,Afternoon,1,04:33 PM
1634,16,Afternoon,1,04:34 PM
1635,16,Afternoon,1,04:35 PM
1636,16,Afternoon,1,04:36 PM
1637,16,Afternoon,1,04:37 PM
1638,16,Afternoon,1,04:38 PM
1639,16,Afternoon,1,04:39 PM
1640,16,Afternoon,1,04:40 PM
1641,16,Afternoon,1,04:41 PM
1642,16,Afternoon,1,04:42 PM
1643,16,Afternoon,1,04:43 PM
1644,16,Afternoon,1,04:44 PM
1645,16,Afternoon,1,04:45 PM
1646,16,Afternoon,1,04:46 PM
1647,16,Afternoon,1,04:47 PM
1648,16,Afternoon,1,04:48 PM
1649,16,Afternoon,1,04:49 PM
1650,16,Afternoon,1,04:50 PM
1651,16,Afternoon,1,04:51 PM
1652,16,Afternoon,1,04:52 PM
1653,16,Afternoon,1,04:53 PM
1654,16,Afternoon,1,04:54 PM
1655,16,Afternoon,1,04:55 PM
1656,16,Afternoon,1,04:56 PM
1657,16,Afternoon,1,04:57 PM
1658,16,Afternoon,1,04:58 PM
1659,16,Afternoon,1,04:59 PM
1700,17,Evening,1,05:00 PM
1701,17,Evening,1,05:01 PM
1702,17,Evening,1,05:02 PM
1703,17,Evening,1,05:03 PM
1704,17,Evening,1,05:04 PM
1705,17,Evening,1,05:05 PM
1706,17,Evening,1,05:06 PM
1707,17,Evening,1,05:07 PM
1708,17,Evening,1,05:08 PM
1709,17,Evening,1,05:09 PM
1710,17,Evening,1,05:10 PM
1711,17,Evening,1,05:11 PM
1712,17,Evening,1,05:12 PM
1713,17,Evening,1,05:13 PM
1714,17,Evening,1,05:14 PM
1715,17,Evening,1,05:15 PM
1716,17,Evening,1,05:16 PM
1717,17,Evening,1,05:17 PM
1718,17,Evening,1,05:18 PM
1719,17,Evening,1,05:19 PM
1720,17,Evening,1,05:20 PM
1721,17,Evening,1,05:21 PM
1722,17,Evening,1,05:22 PM
1723,17,Evening,1,05:23 PM
1724,17,Evening,1,05:24 PM
1725,17,Evening,1,05:25 PM
1726,17,Evening,1,05:26 PM
1727,17,Evening,1,05:27 PM
1728,17,Evening,1,05:28 PM
1729,17,Evening,1,05:29 PM
1730,17,Evening,1,05:30 PM
1731,17,Evening,1,05:31 PM
1732,17,Evening,1,05:32 PM
1733,17,Evening,1,05:33 PM
1734,17,Evening,1,05:34 PM
1735,17,Evening,1,05:35 PM
1736,17,Evening,1,05:36 PM
1737,17,Evening,1,05:37 PM
1738,17,Evening,1,05:38 PM
1739,17,Evening,1,05:39 PM
1740,17,Evening,1,05:40 PM
1741,17,Evening,1,05:41 PM
1742,17,Evening,1,05:42 PM
1743,17,Evening,1,05:43 PM
1744,17,Evening,1,05:44 PM
1745,17,Evening,1,05:45 PM
1746,17,Evening,1,05:46 PM
1747,17,Evening,1,05:47 PM
1748,17,Evening,1,05:48 PM
1749,17,Evening,1,05:49 PM
1750,17,Evening,1,05:50 PM
1751,17,Evening,1,05:51 PM
1752,17,Evening,1,05:52 PM
1753,17,Evening,1,05:53 PM
1754,17,Evening,1,05:54 PM
1755,17,Evening,1,05:55 PM
1756,17,Evening,1,05:56 PM
1757,17,Evening,1,05:57 PM
1758,17,Evening,1,05:58 PM
1759,17,Evening,1,05:59 PM
1800,18,Evening,1,06:00 PM
1801,18,Evening,1,06:01 PM
1802,18,Evening,1,06:02 PM
1803,18,Evening,1,06:03 PM
1804,18,Evening,1,06:04 PM
1805,18,Evening,1,06:05 PM
1806,18,Evening,1,06:06 PM
1807,18,Evening,1,06:07 PM
1808,18,Evening,1,06:08 PM
1809,18,Evening,1,06:09 PM
1810,18,Evening,1,06:10 PM
1811,18,Evening,1,06:11 PM
1812,18,Evening,1,06:12 PM
1813,18,Evening,1,06:13 PM
1814,18,Evening,1,06:14 PM
1815,18,Evening,1,06:15 PM
1816,18,Evening,1,06:16 PM
1817,18,Evening,1,06:17 PM
1818,18,Evening,1,06:18 PM
1819,18,Evening,1,06:19 PM
1820,18,Evening,1,06:20 PM
1821,18,Evening,1,06:21 PM
1822,18,Evening,1,06:22 PM
1823,18,Evening,1,06:23 PM
1824,18,Evening,1,06:24 PM
1825,18,Evening,1,06:25 PM
1826,18,Evening,1,06:26 PM
1827,18,Evening,1,06:27 PM
1828,18,Evening,1,06:28 PM
1829,18,Evening,1,06:29 PM
1830,18,Evening,1,06:30 PM
1831,18,Evening,1,06:31 PM
1832,18,Evening,1,06:32 PM
1833,18,Evening,1,06:33 PM
1834,18,Evening,1,06:34 PM
1835,18,Evening,1,06:35 PM
1836,18,Evening,1,06:36 PM
1837,18,Evening,1,06:37 PM
1838,18,Evening,1,06:38 PM
1839,18,Evening,1,06:39 PM
1840,18,Evening,1,06:40 PM
1841,18,Evening,1,06:41 PM
1842,18,Evening,1,06:42 PM
1843,18,Evening,1,06:43 PM
1844,18,Evening,1,06:44 PM
1845,18,Evening,1,06:45 PM
1846,18,Evening,1,06:46 PM
1847,18,Evening,1,06:47 PM
1848,18,Evening,1,06:48 PM
1849,18,Evening,1,06:49 PM
1850,18,Evening,1,06:50 PM
1851,18,Evening,1,06:51 PM
1852,18,Evening,1,06:52 PM
1853,18,Evening,1,06:53 PM
1854,18,Evening,1,06:54 PM
1855,18,Evening,1,06:55 PM
1856,18,Evening,1,06:56 PM
1857,18,Evening,1,06:57 PM
1858,18,Evening,1,06:58 PM
1859,18,Evening,1,06:59 PM
1900,19,Evening,0,07:00 PM
1901,19,Evening,0,07:01 PM
1902,19,Evening,0,07:02 PM
1903,19,Evening,0,07:03 PM
1904,19,Evening,0,07:04 PM
1905,19,Evening,0,07:05 PM
1906,19,Evening,0,07:06 PM
1907,19,Evening,0,07:07 PM
1908,19,Evening,0,07:08 PM
1909,19,Evening,0,07:09 PM
1910,19,Evening,0,07:10 PM
1911,19,Evening,0,07:11 PM
1912,19,Evening,0,07:12 PM
1913,19,Evening,0,07:13 PM
1914,19,Evening,0,07:14 PM
1915,19,Evening,0,07:15 PM
1916,19,Evening,0,07:16 PM
1917,19,Evening,0,07:17 PM
1918,19,Evening,0,07:18 PM
1919,19,Evening,0,07:19 PM
1920,19,Evening,0,07:20 PM
1921,19,Evening,0,07:21 PM
1922,19,Evening,0,07:22 PM
1923,19,Evening,0,07:23 PM
1924,19,Evening,0,07:24 PM
1925,19,Evening,0,07:25 PM
1926,19,Evening,0,07:26 PM
1927,19,Evening,0,07:27 PM
1928,19,Evening,0,07:28 PM
1929,19,Evening,0,07:29 PM
1930,19,Evening,0,07:30 PM
1931,19,Evening,0,07:31 PM
1932,19,Evening,0,07:32 PM
1933,19,Evening,0,07:33 PM
1934,19,Evening,0,07:34 PM
1935,19,Evening,0,07:35 PM
1936,19,Evening,0,07:36 PM
1937,19,Evening,0,07:37 PM
1938,19,Evening,0,07:38 PM
1939,19,Evening,0,07:39 PM
1940,19,Evening,0,07:40 PM
1941,19,Evening,0,07:41 PM
1942,19,Evening,0,07:42 PM
1943,19,Evening,0,07:43 PM
1944,19,Evening,0,07:44 PM
1945,19,Evening,0,07:45 PM
1946,19,Evening,0,07:46 PM
1947,19,Evening,0,07:47 PM
1948,19,Evening,0,07:48 PM
1949,19,Evening,0,07:49 PM
1950,19,Evening,0,07:50 PM
1951,19,Evening,0,07:51 PM
1952,19,Evening,0,07:52 PM
1953,19,Evening,0,07:53 PM
1954,19,Evening,0,07:54 PM
1955,19,Evening,0,07:55 PM
1956,19,Evening,0,07:56 PM
1957,19,Evening,0,07:57 PM
1958,19,Evening,0,07:58 PM
1959,19,Evening,0,07:59 PM
2000,20,Evening,0,08:00 PM
2001,20,Evening,0,08:01 PM
2002,20,Evening,0,08:02 PM
2003,20,Evening,0,08:03 PM
2004,20,Evening,0,08:04 PM
2005,20,Evening,0,08:05 PM
2006,20,Evening,0,08:06 PM
2007,20,Evening,0,08:07 PM
2008,20,Evening,0,08:08 PM
2009,20,Evening,0,08:09 PM
2010,20,Evening,0,08:10 PM
2011,20,Evening,0,08:11 PM
2012,20,Evening,0,08:12 PM
2013,20,Evening,0,08:13 PM
2014,20,Evening,0,08:14 PM
2015,20,Evening,0,08:15 PM
2016,20,Evening,0,08:16 PM
2017,20,Evening,0,08:17 PM
2018,20,Evening,0,08:18 PM
2019,20,Evening,0,08:19 PM
2020,20,Evening,0,08:20 PM
2021,20,Evening,0,08:21 PM
2022,20,Evening,0,08:22 PM
2023,20,Evening,0,08:23 PM
2024,20,Evening,0,08:24 PM
2025,20,Evening,0,08:25 PM
2026,20,Evening,0,08:26 PM
2027,20,Evening,0,08:27 PM
2028,20,Evening,0,08:28 PM
2029,20,Evening,0,08:29 PM
2030,20,Evening,0,08:30 PM
2031,20,Evening,0,08:31 PM
2032,20,Evening,0,08:32 PM
2033,20,Evening,0,08:33 PM
2034,20,Evening,0,08:34 PM
2035,20,Evening,0,08:35 PM
2036,20,Evening,0,08:36 PM
2037,20,Evening,0,08:37 PM
2038,20,Evening,0,08:38 PM
2039,20,Evening,0,08:39 PM
2040,20,Evening,0,08:40 PM
2041,20,Evening,0,08:41 PM
2042,20,Evening,0,08:42 PM
2043,20,Evening,0,08:43 PM
2044,20,Evening,0,08:44 PM
2045,20,Evening,0,08:45 PM
2046,20,Evening,0,08:46 PM
2047,20,Evening,0,08:47 PM
2048,20,Evening,0,08:48 PM
2049,20,Evening,0,08:49 PM
2050,20,Evening,0,08:50 PM
2051,20,Evening,0,08:51 PM
2052,20,Evening,0,08:52 PM
2053,20,Evening,0,08:53 PM
2054,20,Evening,0,08:54 PM
2055,20,Evening,0,08:55 PM
2056,20,Evening,0,08:56 PM
2057,20,Evening,0,08:57 PM
2058,20,Evening,0,08:58 PM
2059,20,Evening,0,08:59 PM
2100,21,Night,0,09:00 PM
2101,21,Night,0,09:01 PM
2102,21,Night,0,09:02 PM
2103,21,Night,0,09:03 PM
2104,21,Night,0,09:04 PM
2105,21,Night,0,09:05 PM
2106,21,Night,0,09:06 PM
2107,21,Night,0,09:07 PM
2108,21,Night,0,09:08 PM
2109,21,Night,0,09:09 PM
2110,21,Night,0,09:10 PM
2111,21,Night,0,09:11 PM
2112,21,Night,0,09:12 PM
2113,21,Night,0,09:13 PM
2114,21,Night,0,09:14 PM
2115,21,Night,0,09:15 PM
2116,21,Night,0,09:16 PM
2117,21,Night,0,09:17 PM
2118,21,Night,0,09:18 PM
2119,21,Night,0,09:19 PM
2120,21,Night,0,09:20 PM
2121,21,Night,0,09:21 PM
2122,21,Night,0,09:22 PM
2123,21,Night,0,09:23 PM
2124,21,Night,0,09:24 PM
2125,21,Night,0,09:25 PM
2126,21,Night,0,09:26 PM
2127,21,Night,0,09:27 PM
2128,21,Night,0,09:28 PM
2129,21,Night,0,09:29 PM
2130,21,Night,0,09:30 PM
2131,21,Night,0,09:31 PM
2132,21,Night,0,09:32 PM
2133,21,Night,0,09:33 PM
2134,21,Night,0,09:34 PM
2135,21,Night,0,09:35 PM
2136,21,Night,0,09:36 PM
2137,21,Night,0,09:37 PM
2138,21,Night,0,09:38 PM
2139,21,Night,0,09:39 PM
2140,21,Night,0,09:40 PM
2141,21,Night,0,09:41 PM
2142,21,Night,0,09:42 PM
2143,21,Night,0,09:43 PM
2144,21,Night,0,09:44 PM
2145,21,Night,0,09:45 PM
2146,21,Night,0,09:46 PM
2147,21,Night,0,09:47 PM
2148,21,Night,0,09:48 PM
2149,21,Night,0,09:49 PM
2150,21,Night,0,09:50 PM
2151,21,Night,0,09:51 PM
2152,21,Night,0,09:52 PM
2153,21,Night,0,09:53 PM
2154,21,Night,0,09:54 PM
2155,21,Night,0,09:55 PM
2156,21,Night,0,09:56 PM
2157,21,Night,0,09:57 PM
2158,21,Night,0,09:58 PM
2159,21,Night,0,09:59 PM
2200,22,Night,0,10:00 PM
2201,22,Night,0,10:01 PM
2202,22,Night,0,10:02 PM
2203,22,Night,0,10:03 PM
2204,22,Night,0,10:04 PM
2205,22,Night,0,10:05 PM
2206,22,Night,0,10:06 PM
2207,22,Night,0,10:07 PM
2208,22,Night,0,10:08 PM
2209,22,Night,0,10:09 PM
2210,22,Night,0,10:10 PM
2211,22,Night,0,10:11 PM
2212,22,Night,0,10:12 PM
2213,22,Night,0,10:13 PM
2214,22,Night,0,10:14 PM
2215,22,Night,0,10:15 PM
2216,22,Night,0,10:16 PM
2217,22,Night,0,10:17 PM
2218,22,Night,0,10:18 PM
2219,22,Night,0,10:19 PM
2220,22,Night,0,10:20 PM
2221,22,Night,0,10:21 PM
2222,22,Night,0,10:22 PM
2223,22,Night,0,10:23 PM
2224,22,Night,0,10:24 PM
2225,22,Night,0,10:25 PM
2226,22,Night,0,10:26 PM
2227,22,Night,0,10:27 PM
2228,22,Night,0,10:28 PM
2229,22,Night,0,10:29 PM
2230,22,Night,0,10:30 PM
2231,22,Night,0,10:31 PM
2232,22,Night,0,10:32 PM
2233,22,Night,0,10:33 PM
2234,22,Night,0,10:34 PM
2235,22,Night,0,10:35 PM
2236,22,Night,0,10:36 PM
2237,22,Night,0,10:37 PM
2238,22,Night,0,10:38 PM
2239,22,Night,0,10:39 PM
2240,22,Night,0,10:40 PM
2241,22,Night,0,10:41 PM
2242,22,Night,0,10:42 PM
2243,22,Night,0,10:43 PM
2244,22,Night,0,10:44 PM
2245,22,Night,0,10:45 PM
2246,22,Night,0,10:46 PM
2247,22,Night,0,10:47 PM
2248,22,Night,0,10:48 PM
2249,22,Night,0,10:49 PM
2250,22,Night,0,10:50 PM
2251,22,Night,0,10:51 PM
2252,22,Night,0,10:52 PM
2253,22,Night,0,10:53 PM
2254,22,Night,0,10:54 PM
2255,22,Night,0,10:55 PM
2256,22,Night,0,10:56 PM
2257,22,Night,0,10:57 PM
2258,22,Night,0,10:58 PM
2259,22,Night,0,10:59 PM
2300,23,Night,0,11:00 PM
2301,23,Night,0,11:01 PM
2302,23,Night,0,11:02 PM
2303,23,Night,0,11:03 PM
2304,23,Night,0,11:04 PM
2305,23,Night,0,11:05 PM
2306,23,Night,0,11:06 PM
2307,23,Night,0,11:07 PM
2308,23,Night,0,11:08 PM
2309,23,Night,0,11:09 PM
2310,23,Night,0,11:10 PM
2311,23,Night,0,11:11 PM
2312,23,Night,0,11:12 PM
2313,23,Night,0,11:13 PM
2314,23,Night,0,11:14 PM
2315,23,Night,0,11:15 PM
2316,23,Night,0,11:16 PM
2317,23,Night,0,11:17 PM
2318,23,Night,0,11:18 PM
2319,23,Night,0,11:19 PM
2320,23,Night,0,11:20 PM
2321,23,Night,0,11:21 PM
2322,23,Night,0,11:22 PM
2323,23,Night,0,11:23 PM
2324,23,Night,0,11:24 PM
2325,23,Night,0,11:25 PM
2326,23,Night,0,11:26 PM
2327,23,Night,0,11:27 PM
2328,23,Night,0,11:28 PM
2329,23,Night,0,11:29 PM
2330,23,Night,0,11:30 PM
2331,23,Night,0,11:31 PM
2332,23,Night,0,11:32 PM
2333,23,Night,0,11:33 PM
2334,23,Night,0,11:34 PM
2335,23,Night,0,11:35 PM
2336,23,Night,0,11:36 PM
2337,23,Night,0,11:37 PM
2338,23,Night,0,11:38 PM
2339,23,Night,0,11:39 PM
2340,23,Night,0,11:40 PM
2341,23,Night,0,11:41 PM
2342,23,Night,0,11:42 PM
2343,23,Night,0,11:43 PM
2344,23,Night,0,11:44 PM
2345,23,Night,0,11:45 PM
2346,23,Night,0,11:46 PM
2347,23,Night,0,11:47 PM
2348,23,Night,0,11:48 PM
2349,23,Night,0,11:49 PM
2350,23,Night,0,11:50 PM
2351,23,Night,0,11:51 PM
2352,23,Night,0,11:52 PM
2353,23,Night,0,11:53 PM
2354,23,Night,0,11:54 PM
2355,23,Night,0,11:55 PM
2356,23,Night,0,11:56 PM
2357,23,Night,0,11:57 PM
2358,23,Night,0,11:58 PM
2359,23,Night,0,11:59 PM
